CountryName,CountryCode,Date,PolicyType,PolicyValue,Flag,Notes
Mauritius,MUS,20210420,H1: Public information campaigns,2,1,"Extensive information campaign on the below link, and on Facebook.  https://web.archive.org/web/20210426164900/https://covid19.mu/"
Mauritius,MUS,20210420,H2: Testing policy,3,,"Test are available to US citizens aswell as Mauritius citizens. There is no criteria one must meet to be tested, and you can book a test via ringing a number.   https://web.archive.org/web/20210426162115/https://mu.usembassy.gov/covid-19-information/"
Mauritius,MUS,20210420,H3: Contact tracing,2,,"""The government of Mauritius has announced contact tracing (French) in response to suspected community transmission of COVID-19.""  The example of the village of Carnot shows the existence of widespread contact tracing.  https://archive.ph/YAD8G  https://web.archive.org/web/20210426162115/https://mu.usembassy.gov/covid-19  "
Mauritius,MUS,20210420,H6: Facial Coverings,3,1,"""Non-compliance of mask regulations may result in a fine of MRs. 500,000.""  ""social distancing and mandatory face coverings""  https://web.archive.org/web/20210426162115/https://mu.usembassy.gov/covid-19-information/    "
Mauritius,MUS,20210420,H7: Vaccination policy,1,1,"""Healthcare workers are the first groups to receive the vaccine. Vaccination will continue with workers in essential services such as airport and port and later be rolled out for other groups in the population.""  Astra Zenica and Covaxin being administered, to group A.   https://web.archive.org/web/20210426162115/https://mu.usembassy.gov/covid-19-information/"
Mauritius,MUS,20210420,H8: Protection of elderly people,1,1,"No change per MUS government news hub. Per last week:  The government effectively advises the elderly to stay at home by providing them with the means by which they can achieve that. Note protections are not extended beyond recommended measures.   ""Carer’s benefitting from Carer’s Allowance can apply for Work Access Permit so as to provide assistance to bedridden elders and the carer will have to be vaccinated.  Banks to provide a special counter to elderly.  For elders who receive their pensions from Post Offices and are encountering difficulties to fetch same, may request the Ministry of Social Security and National solidarity to home-deliver their pensions.""  https://archive.ph/FuutQ#selection-2783.0-2783.24"
Mauritius,MUS,20210427,C1: School closing,3,1,"The news article below includes an official graphic from the government of Mauritius (the graphic has a website at the bottom which brings you to the Mauritius government). This indicates that school closures are extended to continue into May.  https://web.archive.org/web/20210503071444/https://www.lexpress.mu/article/392489/covid-19-deuxieme-phase-deconfinement-partir-1er-mai-jusquau-1er-juin"
Mauritius,MUS,20210427,C2: Workplace closing,3,1,"No change  ""The government of Mauritius has announced an extension to the nation-wide confinement until April 30, 2021""  https://web.archive.org/web/20210503065537/https://mu.usembassy.gov/covid-19-information/"
Mauritius,MUS,20210427,C3: Cancel public events,2,1,"Areas where public events may take place are closed, and gatherings of more than 10 people are not permitted, per government announcement in the below article.   https://web.archive.org/web/20210503071444/https://www.lexpress.mu/article/392489/covid-19-deuxieme-phase-deconfinement-partir-1er-mai-jusquau-1er-juin"
Mauritius,MUS,20210427,C4: Restrictions on gatherings,4,1,"Gatherings of no more than 10 people per government graphic in the below article.   https://web.archive.org/web/20210503071444/https://www.lexpress.mu/article/392489/covid-19-deuxieme-phase-deconfinement-partir-1er-mai-jusquau-1er-juin"
Mauritius,MUS,20210427,C5: Close public transport,1,1,"Public transport still operating. It is recommended tp stay at home if possible.  https://web.archive.org/web/20210503065537/https://mu.usembassy.gov/covid-19-information/  https://web.archive.org/web/20210503071444/https://www.lexpress.mu/article/392489/covid-19-deuxieme-phase-deconfinement-partir-1er-mai-jusquau-1er-juin"
Mauritius,MUS,20210427,C6: Stay at home requirements,2,1,"No change.   Curfew and confinement for all but essential trips imposed until the 30th of April.   https://web.archive.org/web/20210503065537/https://mu.usembassy.gov/covid-19-information/"
Mauritius,MUS,20210427,C7: Restrictions on internal movement,2,1,"No change.   Curfew and nationwide confinement in place, sanctions for breaking measures.   https://web.archive.org/web/20210503065537/https://mu.usembassy.gov/covid-19-information/"
Mauritius,MUS,20210427,C8: International travel controls,4,,"All international flights suspended.  https://web.archive.org/web/20210503072410/https://www.mymauritius.travel/mauritius-travel-alerts  https://web.archive.org/web/20210503065537/https://mu.usembassy.gov/covid-19-information/"
Mauritius,MUS,20210427,E1: Income support,1,1,"No change since last week, per IMF and Bank of Mauritius.  Self-employed person income support scheme on offer, aswell as a limited amount of pay for other types of employment, subject to maximum values.   https://web.archive.org/web/20210426164756/https://www.mra.mu/index.php/media1/self-employed-assistance-scheme  https://web.archive.org/web/20210503065459/https://www.imf.org/en/Topics/imf-and-covid19/Policy-Responses-to-COVID-19  https://web.archive.org/web/20210503065905/https://www.bom.mu/media/media-releases"
Mauritius,MUS,20210427,E2: Debt/contract relief,2,,"No change since last week, per IMF and Bank of Mauritius.  Moratoriums on household loan repayments at commercial banks for SMEs, individuals and households extended to June 30 2021, in addition to a range of other measures listed in the below link.  https://web.archive.org/web/20210503065905/https://www.bom.mu/media/media-releases  https://web.archive.org/web/20210503065459/https://www.imf.org/en/Topics/imf-and-covid19/Policy-Responses-to-COVID-19"
Mauritius,MUS,20210427,H1: Public information campaigns,2,1,"Facebook page, government news portal, and covid information campaign website are all active.   https://web.archive.org/web/20210503075144/https://covid19.mu/"
Mauritius,MUS,20210427,H2: Testing policy,3,,"Testing available widespread, even accessible for US citizens. Test can be booked over the phone.   https://web.archive.org/web/20210503065537/https://mu.usembassy.gov/covid-19-information/"
Mauritius,MUS,20210427,H3: Contact tracing,2,,"""The government of Mauritius has announced contact tracing (French) in response to suspected community transmission of COVID-19.""  The example of the village of Carnot shows the existence of widespread contact tracing.  https://archive.ph/YAD8G  https://web.archive.org/web/20210503065537/https://mu.usembassy.gov/covid-19-information/"
Mauritius,MUS,20210427,H6: Facial Coverings,4,1,"Per the government announcement in the below article, face masks should be worn. As it does not specify public places only, I am inferring that this means the measures apply outside the home in general.   https://web.archive.org/web/20210503071444/https://www.lexpress.mu/article/392489/covid-19-deuxieme-phase-deconfinement-partir-1er-mai-jusquau-1er-juin"
Mauritius,MUS,20210427,H7: Vaccination policy,1,1,"Astrazenica and Covaxin available to group A.   https://web.archive.org/web/20210503065537/https://mu.usembassy.gov/covid-19-information/  file:///C:/Users/sharo/Downloads/Communique-for-4th-Week.pdf "
Mauritius,MUS,20210427,H8: Protection of elderly people,1,1,"No change per MUS government news hub. Per last week:  The government effectively advises the elderly to stay at home by providing them with the means by which they can achieve that. Note protections are not extended beyond recommended measures.   ""Carer’s benefitting from Carer’s Allowance can apply for Work Access Permit so as to provide assistance to bedridden elders and the carer will have to be vaccinated.  Banks to provide a special counter to elderly.  For elders who receive their pensions from Post Offices and are encountering difficulties to fetch same, may request the Ministry of Social Security and National solidarity to home-deliver their pensions.""  https://archive.ph/FuutQ#selection-2783.0-2783.24"
Mauritius,MUS,20210501,C2: Workplace closing,2,1,"Per the official announcement graphic in the below article, certain businesses i.e. Beauty Salons, Dentists, are open, but others like gyms, shops, cultural activities, cinemas, schools are all required to remain closed.   https://web.archive.org/web/20210503071444/https://www.lexpress.mu/article/392489/covid-19-deuxieme-phase-deconfinement-partir-1er-mai-jusquau-1er-juin"
Mauritius,MUS,20210501,C6: Stay at home requirements,1,1,"Staying at home is cited as recommended on the government announcement included in the below article (verifiable by the link to the government website at the bottom right corner of the website. Walks and open air solo activities are permitted, as are non-essential beauty trips, indicating an easing of staying at home requirements.   https://web.archive.org/web/20210503071444/https://www.lexpress.mu/article/392489/covid-19-deuxieme-phase-deconfinement-partir-1er-mai-jusquau-1er-juin  "
